season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,cnt_7,cnt_1
1,1,2,10,0,2,1,1,0.34,0.3333,0.46,0.1642,116,144.0,116.0
1,1,2,11,0,2,1,1,0.36,0.3485,0.46,0.194,129,139.0,116.0
1,1,2,12,0,2,1,1,0.4,0.4091,0.4,0.3284,172,194.0,150.0
1,1,2,13,0,2,1,1,0.44,0.4394,0.38,0.2537,184,198.0,141.0
1,1,2,14,0,2,1,1,0.44,0.4394,0.38,0.2537,138,160.0,140.0
1,1,2,15,0,2,1,1,0.44,0.4394,0.38,0.194,146,177.0,171.0
1,1,2,16,0,2,1,1,0.44,0.4394,0.35,0.2537,276,307.0,228.0
1,1,2,17,0,2,1,1,0.44,0.4394,0.35,0.194,509,559.0,430.0
1,1,2,18,0,2,1,1,0.42,0.4242,0.38,0.194,518,502.0,437.0
1,1,2,19,0,2,1,1,0.38,0.3939,0.43,0.2239,338,328.0,291.0
1,1,2,20,0,2,1,1,0.36,0.3485,0.5,0.1343,212,238.0,201.0
1,1,2,21,0,2,1,1,0.34,0.3485,0.61,0.1045,190,165.0,154.0
1,1,2,22,0,2,1,1,0.32,0.3182,0.57,0.194,118,129.0,87.0
1,1,2,23,0,2,1,1,0.32,0.3333,0.57,0.1343,51,63.0,46.0
1,1,2,0,0,3,1,1,0.3,0.2879,0.56,0.2239,23,31.0,23.0
1,1,2,1,0,3,1,1,0.28,0.2727,0.61,0.1642,10,4.0,14.0
1,1,2,2,0,3,1,1,0.26,0.303,0.65,0.0,1,7.0,4.0
1,1,2,3,0,3,1,1,0.26,0.303,0.65,0.0,1,3.0,2.0
1,1,2,4,0,3,1,1,0.24,0.2576,0.7,0.0896,1,1.0,3.0
1,1,2,5,0,3,1,1,0.24,0.2576,0.7,0.0896,20,18.0,15.0
1,1,2,6,0,3,1,2,0.24,0.2879,0.7,0.0,98,67.0,100.0
1,1,2,7,0,3,1,2,0.24,0.2576,0.7,0.1045,281,208.0,299.0
1,1,2,8,0,3,1,2,0.24,0.2273,0.7,0.2239,508,520.0,529.0
1,1,2,9,0,3,1,2,0.24,0.2576,0.7,0.1642,253,276.0,289.0
1,1,2,10,0,3,1,2,0.26,0.2576,0.7,0.2239,108,133.0,116.0
1,1,2,11,0,3,1,2,0.26,0.2576,0.65,0.2239,102,143.0,129.0
1,1,2,12,0,3,1,2,0.28,0.2576,0.65,0.2836,138,179.0,172.0
1,1,2,13,0,3,1,2,0.28,0.2879,0.61,0.1045,126,186.0,184.0
1,1,2,14,0,3,1,2,0.3,0.303,0.56,0.1642,108,192.0,138.0
1,1,2,15,0,3,1,3,0.3,0.3182,0.61,0.1045,54,194.0,146.0
1,1,2,16,0,3,1,3,0.26,0.2727,0.81,0.1045,75,283.0,276.0
1,1,2,17,0,3,1,3,0.24,0.2576,0.87,0.1045,155,539.0,509.0
1,1,2,18,0,3,1,3,0.24,0.2576,0.87,0.1045,167,526.0,518.0
1,1,2,19,0,3,1,3,0.24,0.2576,0.87,0.1045,161,335.0,338.0
1,1,2,20,0,3,1,3,0.24,0.2424,0.87,0.1343,125,264.0,212.0
1,1,2,21,0,3,1,3,0.24,0.2273,0.87,0.194,129,233.0,190.0
1,1,2,22,0,3,1,2,0.24,0.2424,0.87,0.1343,98,140.0,118.0
1,1,2,23,0,3,1,2,0.24,0.2424,0.87,0.1642,60,97.0,51.0
1,1,2,0,0,4,1,2,0.24,0.2424,0.87,0.1642,26,31.0,23.0
1,1,2,1,0,4,1,2,0.24,0.2424,0.87,0.1343,12,17.0,10.0
1,1,2,2,0,4,1,1,0.22,0.2273,0.8,0.1343,2,9.0,1.0
1,1,2,3,0,4,1,1,0.22,0.2121,0.8,0.2836,4,2.0,1.0
1,1,2,4,0,4,1,2,0.22,0.197,0.75,0.4478,1,1.0,1.0
1,1,2,5,0,4,1,1,0.2,0.1818,0.75,0.2836,18,19.0,20.0
1,1,2,6,0,4,1,1,0.2,0.1818,0.75,0.2836,76,74.0,98.0
1,1,2,7,0,4,1,1,0.2,0.197,0.69,0.2537,267,205.0,281.0
1,1,2,8,0,4,1,1,0.2,0.197,0.64,0.2537,484,445.0,508.0
1,1,2,9,0,4,1,1,0.2,0.197,0.59,0.2239,238,228.0,253.0
1,1,2,10,0,4,1,1,0.22,0.2121,0.51,0.2239,97,78.0,108.0
1,1,2,11,0,4,1,1,0.24,0.2273,0.52,0.2239,99,105.0,102.0
1,1,2,12,0,4,1,1,0.26,0.2273,0.48,0.3284,158,148.0,138.0
1,1,2,13,0,4,1,1,0.3,0.2727,0.42,0.3284,154,137.0,126.0
1,1,2,14,0,4,1,1,0.32,0.303,0.39,0.2985,144,141.0,108.0
1,1,2,15,0,4,1,1,0.32,0.303,0.36,0.2985,134,174.0,54.0
1,1,2,16,0,4,1,1,0.34,0.3333,0.36,0.0,238,229.0,75.0
1,1,2,17,0,4,1,1,0.34,0.3333,0.34,0.1343,399,450.0,155.0
1,1,2,18,0,4,1,1,0.34,0.3333,0.31,0.1642,417,410.0,167.0
1,1,2,19,0,4,1,1,0.32,0.3333,0.33,0.1045,295,327.0,161.0
1,1,2,20,0,4,1,1,0.32,0.3485,0.36,0.0,199,213.0,125.0
1,1,2,21,0,4,1,1,0.3,0.3182,0.52,0.0896,177,148.0,129.0
1,1,2,22,0,4,1,2,0.3,0.3333,0.56,0.0,107,109.0,98.0
1,1,2,23,0,4,1,2,0.3,0.3333,0.52,0.0,84,61.0,60.0
1,1,2,0,0,5,1,2,0.28,0.303,0.65,0.0896,43,38.0,26.0
1,1,2,1,0,5,1,2,0.28,0.303,0.61,0.0896,13,22.0,12.0
1,1,2,2,0,5,1,1,0.26,0.2879,0.52,0.0896,16,6.0,2.0
1,1,2,3,0,5,1,1,0.26,0.2879,0.56,0.0896,5,4.0,4.0
1,1,2,4,0,5,1,1,0.26,0.2879,0.56,0.0896,2,2.0,1.0
1,1,2,5,0,5,1,1,0.24,0.2273,0.52,0.2239,17,17.0,18.0
1,1,2,6,0,5,1,1,0.2,0.197,0.59,0.194,64,88.0,76.0
1,1,2,7,0,5,1,1,0.2,0.2121,0.59,0.1642,230,226.0,267.0
1,1,2,8,0,5,1,1,0.2,0.2121,0.59,0.1642,448,441.0,484.0
1,1,2,9,0,5,1,1,0.22,0.2273,0.55,0.1642,275,270.0,238.0
1,1,2,10,0,5,1,2,0.26,0.2727,0.48,0.1343,124,129.0,97.0
1,1,2,11,0,5,1,2,0.28,0.2879,0.45,0.1045,153,164.0,99.0
1,1,2,12,0,5,1,2,0.3,0.303,0.42,0.1343,176,216.0,158.0
1,1,2,13,0,5,1,2,0.3,0.3182,0.42,0.0896,192,198.0,154.0
1,1,2,14,0,5,1,2,0.32,0.3333,0.39,0.0896,146,170.0,144.0
1,1,2,15,0,5,1,2,0.32,0.3333,0.45,0.1343,191,216.0,134.0
1,1,2,16,0,5,1,2,0.34,0.3182,0.42,0.2537,268,311.0,238.0
1,1,2,17,0,5,1,2,0.34,0.3333,0.42,0.194,396,488.0,399.0
1,1,2,18,0,5,1,3,0.3,0.303,0.61,0.1343,359,385.0,417.0
1,1,2,19,0,5,1,2,0.32,0.3485,0.57,0.0,262,267.0,295.0
1,1,2,20,0,5,1,2,0.32,0.3485,0.57,0.0,151,163.0,199.0
1,1,2,21,0,5,1,2,0.32,0.3333,0.66,0.0896,122,134.0,177.0
1,1,2,22,0,5,1,2,0.32,0.3485,0.66,0.0,113,119.0,107.0
1,1,2,23,0,5,1,2,0.3,0.3182,0.7,0.0896,65,77.0,84.0
1,1,2,0,0,6,0,2,0.3,0.303,0.7,0.1343,53,86.0,43.0
1,1,2,1,0,6,0,3,0.28,0.2879,0.81,0.1343,45,43.0,13.0
1,1,2,2,0,6,0,3,0.26,0.2576,0.81,0.194,26,44.0,16.0
1,1,2,3,0,6,0,3,0.24,0.2273,0.87,0.2239,9,18.0,5.0
1,1,2,4,0,6,0,3,0.24,0.2273,0.87,0.2239,4,6.0,2.0
1,1,2,5,0,6,0,3,0.22,0.2273,0.93,0.1642,2,4.0,17.0
1,1,2,6,0,6,0,3,0.22,0.2273,0.93,0.1343,9,5.0,64.0
1,1,2,7,0,6,0,3,0.22,0.2273,0.93,0.1343,19,28.0,230.0
1,1,2,8,0,6,0,3,0.22,0.2273,0.93,0.1343,78,90.0,448.0
1,1,2,9,0,6,0,3,0.22,0.2424,0.93,0.1045,90,157.0,275.0
1,1,2,10,0,6,0,3,0.22,0.2424,0.93,0.1045,166,224.0,124.0
1,1,2,11,0,6,0,2,0.24,0.2576,0.81,0.1045,183,270.0,153.0
1,1,2,12,0,6,0,2,0.26,0.2576,0.81,0.1642,221,300.0,176.0
1,1,2,13,0,6,0,2,0.26,0.2424,0.81,0.2836,235,302.0,192.0
1,1,2,14,0,6,0,2,0.26,0.2424,0.81,0.2537,243,276.0,146.0
1,1,2,15,0,6,0,2,0.3,0.2727,0.61,0.2985,124,305.0,191.0
1,1,2,16,0,6,0,3,0.22,0.197,0.75,0.4179,146,143.0,268.0
1,1,2,17,0,6,0,3,0.22,0.1818,0.69,0.4627,144,67.0,396.0
1,1,2,18,0,6,0,2,0.22,0.1818,0.47,0.6567,108,64.0,359.0
1,1,2,19,0,6,0,2,0.2,0.1515,0.4,0.5522,87,80.0,262.0
1,1,2,20,0,6,0,2,0.16,0.1212,0.43,0.5522,63,77.0,151.0
1,1,2,21,0,6,0,1,0.14,0.0758,0.43,0.6418,48,78.0,122.0
1,1,2,22,0,6,0,2,0.14,0.1061,0.39,0.3881,46,95.0,113.0
1,1,2,23,0,6,0,3,0.12,0.0758,0.5,0.4925,20,70.0,65.0
1,1,2,0,0,0,0,3,0.1,0.0758,0.68,0.3881,21,61.0,53.0
1,1,2,1,0,0,0,3,0.08,0.0455,0.79,0.4627,24,51.0,45.0
1,1,2,2,0,0,0,2,0.1,0.0606,0.58,0.5821,27,63.0,26.0
1,1,2,3,0,0,0,2,0.1,0.0455,0.46,0.6866,14,17.0,9.0
1,1,2,4,0,0,0,2,0.1,0.0455,0.46,0.7164,1,9.0,4.0
1,1,2,5,0,0,0,1,0.1,0.0758,0.49,0.3881,3,4.0,2.0
1,1,2,6,0,0,0,1,0.1,0.0758,0.49,0.3881,2,4.0,9.0
1,1,2,7,0,0,0,1,0.08,0.0909,0.53,0.194,18,16.0,19.0
1,1,2,8,0,0,0,1,0.08,0.0758,0.53,0.2537,26,62.0,78.0
1,1,2,9,0,0,0,1,0.1,0.0909,0.49,0.2985,63,92.0,90.0
1,1,2,10,0,0,0,1,0.12,0.1061,0.42,0.3582,91,148.0,166.0
1,1,2,11,0,0,0,1,0.12,0.1061,0.42,0.2985,124,182.0,183.0
1,1,2,12,0,0,0,1,0.14,0.0758,0.39,0.6418,140,248.0,221.0
1,1,2,13,0,0,0,1,0.16,0.1212,0.4,0.4478,138,274.0,235.0
1,1,2,14,0,0,0,1,0.16,0.1212,0.4,0.5224,111,243.0,243.0
1,1,2,15,0,0,0,1,0.16,0.1212,0.4,0.5522,155,272.0,124.0
1,1,2,16,0,0,0,1,0.2,0.1667,0.34,0.4627,164,296.0,146.0
1,1,2,17,0,0,0,1,0.18,0.1515,0.37,0.4179,87,306.0,144.0
1,1,2,18,0,0,0,1,0.16,0.1212,0.4,0.4627,96,181.0,108.0
1,1,2,19,0,0,0,1,0.16,0.1364,0.4,0.2836,80,69.0,87.0
1,1,2,20,0,0,0,1,0.14,0.1212,0.42,0.3284,57,50.0,63.0
1,1,2,21,0,0,0,1,0.14,0.1212,0.43,0.2985,36,66.0,48.0
1,1,2,22,0,0,0,1,0.14,0.1515,0.43,0.1642,28,191.0,46.0
1,1,2,23,0,0,0,1,0.14,0.1364,0.43,0.2239,23,42.0,20.0
1,1,2,0,0,1,1,1,0.14,0.1364,0.46,0.2239,9,21.0,21.0
1,1,2,1,0,1,1,1,0.12,0.1212,0.5,0.2239,6,6.0,24.0
1,1,2,2,0,1,1,1,0.14,0.1364,0.46,0.194,4,3.0,27.0
1,1,2,3,0,1,1,1,0.12,0.1515,0.54,0.1045,1,,14.0
1,1,2,4,0,1,1,1,0.12,0.1667,0.54,0.0896,2,2.0,1.0
1,1,2,5,0,1,1,1,0.1,0.1212,0.58,0.1343,17,17.0,3.0
1,1,2,6,0,1,1,1,0.1,0.1061,0.54,0.2239,72,72.0,2.0
1,1,2,7,0,1,1,1,0.1,0.1061,0.54,0.194,195,234.0,18.0
1,1,2,8,0,1,1,1,0.1,0.1212,0.54,0.1343,417,444.0,26.0
1,1,2,9,0,1,1,1,0.12,0.1364,0.5,0.194,205,277.0,63.0
1,1,2,10,0,1,1,1,0.14,0.1515,0.5,0.1343,71,116.0,91.0
1,1,2,11,0,1,1,1,0.22,0.2273,0.37,0.194,90,116.0,124.0
1,1,2,12,0,1,1,1,0.28,0.2576,0.28,0.3284,118,150.0,140.0
1,1,2,13,0,1,1,1,0.32,0.303,0.22,0.2239,140,141.0,138.0
1,1,2,14,0,1,1,1,0.34,0.3485,0.23,0.1045,135,140.0,111.0
1,1,2,15,0,1,1,1,0.36,0.3485,0.27,0.1343,155,171.0,155.0
1,1,2,16,0,1,1,1,0.36,0.3485,0.23,0.194,211,228.0,164.0
1,1,2,17,0,1,1,1,0.36,0.3485,0.23,0.194,407,430.0,87.0
1,1,2,18,0,1,1,1,0.34,0.3182,0.25,0.2537,405,437.0,96.0
1,1,2,19,0,1,1,1,0.34,0.3333,0.25,0.1343,263,291.0,80.0
1,1,2,20,0,1,1,1,0.3,0.303,0.42,0.1642,214,201.0,57.0
1,1,2,21,0,1,1,1,0.28,0.2879,0.45,0.1343,147,154.0,36.0
1,1,2,22,0,1,1,1,0.26,0.2727,0.56,0.1045,102,87.0,28.0
1,1,2,23,0,1,1,1,0.28,0.3182,0.41,0.0,36,46.0,23.0
1,1,2,0,0,2,1,2,0.26,0.303,0.6,0.0,14,23.0,9.0
1,1,2,1,0,2,1,2,0.26,0.303,0.56,0.0,6,14.0,6.0
1,1,2,2,0,2,1,2,0.28,0.3182,0.41,0.0,3,4.0,4.0
1,1,2,3,0,2,1,2,0.26,0.303,0.52,0.0,3,2.0,1.0
1,1,2,4,0,2,1,2,0.26,0.2727,0.65,0.1045,2,3.0,2.0
1,1,2,5,0,2,1,2,0.26,0.2727,0.65,0.1045,22,15.0,17.0
1,1,2,6,0,2,1,2,0.26,0.303,0.56,0.0,90,100.0,72.0
1,1,2,7,0,2,1,2,0.24,0.2576,0.6,0.0896,280,299.0,195.0
1,1,2,8,0,2,1,2,0.24,0.2879,0.7,0.0,513,529.0,417.0
1,1,2,9,0,2,1,2,0.26,0.2879,0.56,0.0896,262,289.0,205.0
1,1,2,10,0,2,1,2,0.26,0.2727,0.6,0.1343,98,116.0,71.0
1,1,2,11,0,2,1,2,0.3,0.303,0.45,0.1642,112,129.0,90.0
1,1,2,12,0,2,1,2,0.3,0.2879,0.52,0.2239,172,172.0,118.0
1,1,2,13,0,2,1,2,0.36,0.3333,0.4,0.2537,173,184.0,140.0
1,1,2,14,0,2,1,1,0.4,0.4091,0.4,0.2239,124,138.0,135.0
1,1,2,15,0,2,1,2,0.42,0.4242,0.38,0.4478,145,146.0,155.0
1,1,2,16,0,2,1,1,0.42,0.4242,0.35,0.2985,266,276.0,211.0
1,1,2,17,0,2,1,1,0.42,0.4242,0.38,0.3582,523,509.0,407.0
1,1,2,18,0,2,1,2,0.38,0.3939,0.46,0.2985,406,518.0,405.0
1,1,2,19,0,2,1,2,0.36,0.3485,0.5,0.1642,281,338.0,263.0
1,1,2,20,0,2,1,2,0.38,0.3939,0.46,0.1343,184,212.0,214.0
1,1,2,21,0,2,1,2,0.36,0.3636,0.5,0.1045,109,190.0,147.0
1,1,2,22,0,2,1,2,0.36,0.3636,0.5,0.1045,77,118.0,102.0
1,1,2,23,0,2,1,2,0.36,0.3636,0.5,0.0896,57,51.0,36.0
1,1,2,0,0,3,1,1,0.32,0.3485,0.57,0.0,22,23.0,14.0
1,1,2,1,0,3,1,1,0.34,0.3636,0.53,0.0,5,10.0,6.0
1,1,2,2,0,3,1,1,0.3,0.3333,0.61,0.0,4,1.0,3.0
1,1,2,3,0,3,1,1,0.28,0.3182,0.75,0.0,3,1.0,3.0
1,1,2,4,0,3,1,1,0.28,0.2879,0.7,0.1045,1,1.0,2.0
1,1,2,5,0,3,1,1,0.28,0.2879,0.7,0.1045,25,20.0,22.0
1,1,2,6,0,3,1,1,0.3,0.303,0.61,0.1343,95,98.0,90.0
1,1,2,7,0,3,1,2,0.3,0.2879,0.65,0.194,321,281.0,280.0
1,1,2,8,0,3,1,1,0.32,0.2879,0.61,0.3582,515,508.0,513.0
1,1,2,9,0,3,1,1,0.32,0.303,0.61,0.3284,231,253.0,262.0
1,1,2,10,0,3,1,1,0.34,0.303,0.57,0.2985,120,108.0,98.0
1,1,2,11,0,3,1,1,0.36,0.3333,0.53,0.2836,138,102.0,112.0
1,1,2,12,0,3,1,1,0.38,0.3939,0.46,0.3881,163,138.0,172.0
1,1,2,13,0,3,1,1,0.4,0.4091,0.43,0.2836,170,126.0,173.0
1,1,2,14,0,3,1,1,0.42,0.4242,0.41,0.3582,134,108.0,124.0
1,1,2,15,0,3,1,1,0.42,0.4242,0.41,0.2239,171,54.0,145.0
1,1,2,16,0,3,1,1,0.42,0.4242,0.38,0.194,231,75.0,266.0
1,1,2,17,0,3,1,1,0.42,0.4242,0.38,0.194,487,155.0,523.0
1,1,2,18,0,3,1,1,0.4,0.4091,0.4,0.2239,468,167.0,406.0
1,1,2,19,0,3,1,1,0.38,0.3939,0.43,0.1642,311,161.0,281.0
1,1,2,20,0,3,1,1,0.36,0.3485,0.46,0.1642,211,125.0,184.0
1,1,2,21,0,3,1,1,0.34,0.3333,0.53,0.1642,178,129.0,109.0
1,1,2,22,0,3,1,1,0.34,0.3485,0.49,0.1045,107,98.0,77.0
1,1,2,23,0,3,1,1,0.34,0.3485,0.53,0.0896,58,60.0,57.0
1,1,2,0,0,4,1,2,0.3,0.303,0.7,0.1343,23,26.0,22.0
1,1,2,1,0,4,1,2,0.3,0.3333,0.7,0.0,5,12.0,5.0
1,1,2,2,0,4,1,2,0.3,0.3182,0.7,0.0896,7,2.0,4.0
1,1,2,3,0,4,1,2,0.3,0.3333,0.61,0.0,1,4.0,3.0
1,1,2,4,0,4,1,3,0.3,0.3182,0.7,0.0896,3,1.0,1.0
1,1,2,5,0,4,1,2,0.3,0.3333,0.7,0.0,20,18.0,25.0
1,1,2,6,0,4,1,2,0.3,0.3182,0.7,0.0896,87,76.0,95.0
1,1,2,7,0,4,1,2,0.3,0.303,0.7,0.1343,288,267.0,321.0
1,1,2,8,0,4,1,2,0.3,0.3182,0.7,0.0896,498,484.0,515.0
1,1,2,9,0,4,1,2,0.3,0.303,0.7,0.1642,202,238.0,231.0
1,1,2,10,0,4,1,3,0.32,0.3333,0.7,0.1343,44,97.0,120.0
1,1,2,11,0,4,1,3,0.32,0.3333,0.7,0.1045,71,99.0,138.0
1,1,2,12,0,4,1,3,0.32,0.3333,0.76,0.0896,45,158.0,163.0
1,1,2,13,0,4,1,3,0.34,0.3182,0.71,0.2537,64,154.0,170.0
1,1,2,14,0,4,1,3,0.32,0.3182,0.81,0.194,31,144.0,134.0
1,1,2,15,0,4,1,3,0.34,0.3636,0.76,0.0,53,134.0,171.0
1,1,2,16,0,4,1,3,0.34,0.3636,0.81,0.0,118,238.0,231.0
1,1,2,17,0,4,1,3,0.34,0.3636,0.87,0.0,289,399.0,487.0
1,1,2,18,0,4,1,3,0.34,0.3333,0.87,0.1343,353,417.0,468.0
1,1,2,19,0,4,1,2,0.32,0.3182,0.87,0.1642,258,295.0,311.0
1,1,2,20,0,4,1,2,0.32,0.3333,0.87,0.1343,216,199.0,211.0
1,1,2,21,0,4,1,2,0.34,0.3485,0.81,0.1045,145,177.0,178.0
1,1,2,22,0,4,1,2,0.32,0.3485,0.81,0.0,111,107.0,107.0
1,1,2,23,0,4,1,1,0.32,0.3333,0.81,0.0896,73,84.0,58.0
1,1,2,0,0,5,1,2,0.3,0.3333,0.87,0.0,34,43.0,23.0
1,1,2,1,0,5,1,2,0.3,0.3333,0.93,0.0,18,13.0,5.0
1,1,2,2,0,5,1,2,0.3,0.3182,0.93,0.1045,12,16.0,7.0
1,1,2,3,0,5,1,2,0.28,0.2879,0.93,0.1045,1,5.0,1.0
1,1,2,4,0,5,1,2,0.28,0.2727,0.93,0.194,1,2.0,3.0
1,1,2,5,0,5,1,2,0.28,0.2727,0.93,0.1642,16,17.0,20.0
1,1,2,6,0,5,1,2,0.28,0.2879,0.96,0.1343,71,64.0,87.0
1,1,2,7,0,5,1,2,0.28,0.2879,0.93,0.1045,226,230.0,288.0
1,1,2,8,0,5,1,2,0.26,0.303,1.0,0.0,520,448.0,498.0
1,1,2,9,0,5,1,2,0.26,0.303,1.0,0.0,283,275.0,202.0
1,1,2,10,0,5,1,1,0.34,0.3182,0.71,0.2836,116,124.0,44.0
1,1,2,11,0,5,1,1,0.36,0.3333,0.62,0.4179,142,153.0,71.0
1,1,2,12,0,5,1,1,0.38,0.3939,0.46,0.3881,198,176.0,45.0
1,1,2,13,0,5,1,1,0.4,0.4091,0.43,0.3582,205,192.0,64.0
1,1,2,14,0,5,1,1,0.4,0.4091,0.37,0.3582,170,146.0,31.0
1,1,2,15,0,5,1,1,0.42,0.4242,0.35,0.4179,221,191.0,53.0
1,1,2,16,0,5,1,1,0.42,0.4242,0.32,0.2985,307,268.0,118.0
1,1,2,17,0,5,1,1,0.42,0.4242,0.32,0.3284,465,396.0,289.0
1,1,2,18,0,5,1,1,0.4,0.4091,0.35,0.2537,377,359.0,353.0
1,1,2,19,0,5,1,1,0.38,0.3939,0.37,0.2239,282,262.0,258.0
1,1,2,20,0,5,1,1,0.4,0.4091,0.35,0.194,171,151.0,216.0
1,1,2,21,0,5,1,1,0.38,0.3939,0.37,0.194,129,122.0,145.0
1,1,2,22,0,5,1,1,0.36,0.3485,0.4,0.2239,107,113.0,111.0
1,1,2,23,0,5,1,1,0.36,0.3485,0.4,0.194,82,65.0,73.0
1,1,2,0,0,6,0,1,0.34,0.3333,0.42,0.1642,86,53.0,34.0
1,1,2,1,0,6,0,1,0.32,0.3182,0.49,0.1642,45,45.0,18.0
1,1,2,2,0,6,0,1,0.3,0.2879,0.61,0.2537,45,26.0,12.0
1,1,2,3,0,6,0,1,0.28,0.2879,0.65,0.1045,18,9.0,1.0
1,1,2,4,0,6,0,1,0.26,0.303,0.7,0.0,7,4.0,1.0
1,1,2,5,0,6,0,1,0.24,0.2576,0.7,0.0896,1,2.0,16.0
1,1,2,6,0,6,0,1,0.24,0.2879,0.7,0.0,9,9.0,71.0
1,1,2,7,0,6,0,1,0.24,0.2879,0.7,0.0,41,19.0,226.0
1,1,2,8,0,6,0,1,0.22,0.2727,0.87,0.0,102,78.0,520.0
1,1,2,9,0,6,0,1,0.22,0.2424,0.8,0.1045,138,90.0,283.0
1,1,2,10,0,6,0,1,0.26,0.2727,0.81,0.1045,205,166.0,116.0
1,1,2,11,0,6,0,1,0.32,0.3333,0.57,0.1343,286,183.0,142.0
1,1,2,12,0,6,0,1,0.36,0.3485,0.43,0.194,369,221.0,198.0
1,1,2,13,0,6,0,1,0.4,0.4091,0.43,0.2836,384,235.0,205.0
1,1,2,14,0,6,0,1,0.44,0.4394,0.35,0.3582,427,243.0,170.0
1,1,2,15,0,6,0,1,0.42,0.4242,0.41,0.2537,499,124.0,221.0
1,1,2,16,0,6,0,1,0.44,0.4394,0.44,0.3284,404,146.0,307.0
1,1,2,17,0,6,0,1,0.48,0.4697,0.36,0.2836,364,144.0,465.0
1,1,2,18,0,6,0,1,0.46,0.4545,0.38,0.2985,246,108.0,377.0
1,1,2,19,0,6,0,1,0.44,0.4394,0.44,0.1642,188,87.0,282.0
1,1,2,20,0,6,0,1,0.44,0.4394,0.44,0.1642,148,63.0,171.0
1,1,2,21,0,6,0,1,0.44,0.4394,0.33,0.2985,114,48.0,129.0
1,1,2,22,0,6,0,1,0.4,0.4091,0.4,0.4478,118,46.0,107.0
1,1,2,23,0,6,0,2,0.36,0.3333,0.4,0.3881,74,20.0,82.0
1,1,2,0,0,0,0,2,0.34,0.303,0.39,0.3582,74,21.0,86.0
1,1,2,1,0,0,0,2,0.32,0.303,0.39,0.2537,72,24.0,45.0
1,1,2,2,0,0,0,2,0.3,0.2879,0.36,0.2836,48,27.0,45.0
1,1,2,3,0,0,0,2,0.3,0.2879,0.36,0.2239,15,14.0,18.0
1,1,2,4,0,0,0,2,0.28,0.2576,0.41,0.3881,3,1.0,7.0
1,1,2,5,0,0,0,2,0.26,0.2273,0.48,0.2985,2,3.0,1.0
1,1,2,6,0,0,0,1,0.24,0.2121,0.52,0.3284,5,2.0,9.0
1,1,2,7,0,0,0,2,0.24,0.2121,0.52,0.2836,14,18.0,41.0
1,1,2,8,0,0,0,2,0.24,0.2273,0.56,0.194,56,26.0,102.0
1,1,2,9,0,0,0,2,0.24,0.2273,0.56,0.2537,93,63.0,138.0
1,1,2,10,0,0,0,2,0.26,0.2424,0.52,0.2537,191,91.0,205.0
1,1,2,11,0,0,0,2,0.26,0.2273,0.56,0.3284,226,124.0,286.0
1,1,2,12,0,0,0,2,0.28,0.2727,0.52,0.2537,255,140.0,369.0
1,1,2,13,0,0,0,1,0.3,0.303,0.49,0.1642,261,138.0,384.0
1,1,2,14,0,0,0,2,0.32,0.3182,0.45,0.194,237,111.0,427.0
1,1,2,15,0,0,0,2,0.3,0.2879,0.49,0.194,253,155.0,499.0
1,1,2,16,0,0,0,2,0.32,0.303,0.45,0.2836,212,164.0,404.0
1,1,2,17,0,0,0,2,0.3,0.2879,0.49,0.2537,157,87.0,364.0
1,1,2,18,0,0,0,2,0.3,0.2727,0.49,0.3284,167,96.0,246.0
1,1,2,19,0,0,0,2,0.3,0.2879,0.52,0.2537,119,80.0,188.0
1,1,2,20,0,0,0,2,0.3,0.2879,0.52,0.2836,103,57.0,148.0
1,1,2,21,0,0,0,3,0.26,0.2576,0.65,0.1642,36,36.0,114.0
1,1,2,22,0,0,0,3,0.24,0.2576,0.75,0.0896,55,28.0,118.0
1,1,2,23,0,0,0,2,0.22,0.2273,0.93,0.1642,35,23.0,74.0
1,1,2,0,1,1,0,2,0.24,0.2576,0.87,0.0896,41,9.0,74.0
1,1,2,1,1,1,0,2,0.24,0.2576,0.87,0.0896,15,6.0,72.0
1,1,2,2,1,1,0,2,0.24,0.2576,0.87,0.0896,20,4.0,48.0
1,1,2,3,1,1,0,2,0.24,0.2273,0.81,0.194,8,1.0,15.0
1,1,2,5,1,1,0,2,0.24,0.2121,0.6,0.3582,6,17.0,2.0
1,1,2,6,1,1,0,1,0.24,0.197,0.52,0.4179,10,72.0,5.0
1,1,2,7,1,1,0,2,0.22,0.197,0.55,0.3284,44,195.0,14.0
1,1,2,8,1,1,0,1,0.2,0.1818,0.59,0.3582,120,417.0,56.0
1,1,2,9,1,1,0,1,0.2,0.1818,0.59,0.3582,110,205.0,93.0
1,1,2,10,1,1,0,1,0.22,0.197,0.55,0.4478,143,71.0,191.0
1,1,2,11,1,1,0,1,0.26,0.2273,0.48,0.3582,208,90.0,226.0
1,1,2,12,1,1,0,1,0.28,0.2727,0.45,0.2239,281,118.0,255.0
1,1,2,13,1,1,0,1,0.3,0.2879,0.42,0.2836,312,140.0,261.0
1,1,2,14,1,1,0,1,0.32,0.3182,0.36,0.194,263,135.0,237.0
1,1,2,15,1,1,0,1,0.34,0.3182,0.34,0.2239,289,155.0,253.0
1,1,2,16,1,1,0,1,0.36,0.3788,0.29,0.1045,280,211.0,212.0
1,1,2,17,1,1,0,1,0.38,0.3939,0.27,0.2537,253,407.0,157.0
